"pos","rate"
"1",0.475582,1.27361667496424
"2",0.500996,1.53517668972441
"3",0.501086,1.53605801213827
"4",0.725582,3.07613095312058
"5",0.880268,3.69252984429585
"6",0.975582,3.97738809219875
"7",1.225582,5.64767771035173
"8",1.475582,6.68115950943327
"9",1.725582,6.68115950943327
"10",1.975582,6.68115950943327
"11",2.225582,6.68115950943327
"12",2.475582,6.68115950943327
"13",2.725582,6.68115950943327
"14",2.975582,6.68115950943327
"15",3.225582,6.68115950943327
"16",3.475582,6.68115950943327
"17",3.725582,6.08366351555398
"18",3.975582,4.41337367070271
"19",4.136152,3.34057990915163
"20",4.217512,2.79700078204324
"21",4.225582,2.74308382585144
"22",4.475582,1.07279398100017
"23",4.725582,1.48123554706733
"24",4.975582,2.29062681793195
"25",4.986576,2.2906268182109
"26",5.225582,2.29062682427519
"27",5.356182,2.29062682758889
"28",5.356336,2.2906268275928
"29",5.475582,2.29062683061842
"30",5.725582,1.15630608247308
"31",5.975582,0.73109495366662
"32",5.999832,0.768360426830966
"33",6.225582,1.11527508938154
"34",6.475582,1.49945522509646
"35",6.725582,1.53672069826081
"36",6.975582,1.53672069826081
"37",7.225582,1.53672069826081
"38",7.475582,1.42977724746372
"39",7.725582,1.04559713050672
"40",7.90599,0.831966238216189
"41",7.975582,0.792268454859588
"42",8.225582,0.649659450388527
"43",8.339956,0.584416401279032
"44",8.340165,0.584297180151295
"45",8.475582,0.61399389671455
"46",8.725582,0.855565009200491
"47",8.975582,0.966284680376558
"48",9.225582,0.966284680376558
"49",9.475582,0.966284680376558
"50",9.725582,0.966284680376558
"51",9.975582,0.966284680376558
"52",10.225582,0.966284680376558
"53",10.475582,0.75130381684205
"54",10.725582,1.08684977927951
"55",10.7531,1.06025956812367
"56",10.975582,0.845278704812014
"57",11.015693,0.806520072005812
"58",11.202225,0.626277113849537
"59",11.225582,0.603707609562573
"60",11.459914,0.577117352697943
"61",11.475582,0.577117348927385
"62",11.725582,2.51436779939862e-07
"63",11.793939,2.34491031883787e-07
"64",11.975582,1.90851135880301e-07
"65",12.225582,0.408795662104884
"66",12.475582,0.576937488001728
"67",12.507389,0.576937522365224
"68",12.725582,1.13634543545818
"69",12.815327,1.4239126470383
"70",12.969069,1.91654352611514
"71",12.975582,1.93741293665635
"72",13.051,2.09736517964833
"73",13.225582,2.22112427280648
"74",13.475582,2.5592292441951
"75",13.691702,3.19265867229359
"76",13.725582,3.25407438274708
"77",13.874634,3.52426725389563
"78",13.874676,3.52434338907388
"79",13.975582,3.38126037006299
"80",14.225582,3.08333155483462
"81",14.401373,3.29928835083779
"82",14.410913,3.27422151510219
"83",14.446242,3.1813927688021
"84",14.475582,3.10430042493601
"85",14.725582,2.44741269601572
"86",14.81179,2.18366660359043
"87",14.811883,2.18320002153453
"88",14.975582,1.9213041536585
"89",15.225582,2.16864647379204
"90",15.296209,2.23852265796832
"91",15.384673,2.26714934746371
"92",15.384689,2.26715219898339
"93",15.475582,2.28335114763447
"94",15.725582,2.32273249232961
"95",15.975582,2.50361469264092
"96",16.20362,2.44989513732582
"97",16.225582,2.44472148699635
"98",16.475582,1.97978722151271
"99",16.725582,1.65188249926042
"100",16.801473,1.66138407679468
