"chr","cm.pos","mb.pos"
"12:2886914","12",0,2.886914
"12:3398510","12",1e-07,3.39851
"12:3699932","12",1.10880562962764,3.699932
"12:3699983","12",1.10880572962764,3.699983
"12:4207088","12",1.68607442332495,4.207088
"12:4315100","12",1.68607452332495,4.3151
"12:4557138","12",1.68607462332495,4.557138
"12:4566644","12",1.68607472332495,4.566644
"12:4566771","12",1.68607482332495,4.566771
"12:5524495","12",4.60542916523905,5.524495
"12:6085867","12",4.60542926523905,6.085867
"12:6295980","12",4.60542936523905,6.29598
"12:6427446","12",4.60542946523905,6.427446
"12:6471864","12",4.60542956523905,6.471864
"12:6471901","12",4.60542966523905,6.471901
"12:6509756","12",4.60542976523905,6.509756
"12:6823523","12",5.76182265285454,6.823523
"12:7025098","12",5.76182275285454,7.025098
"12:8915502","12",5.76182285285454,8.915502
"12:8915519","12",5.76182295285454,8.915519
"12:9165647","12",5.76182305285454,9.165647
"12:9236557","12",5.76182315285454,9.236557
"12:9241462","12",5.76182325285454,9.241462
"12:9378945","12",5.76182335285454,9.378945
"12:9379022","12",5.76182345285454,9.379022
"12:9414531","12",5.76182355285454,9.414531
"12:9646181","12",6.38383624987131,9.646181
"12:9646275","12",6.38383634987131,9.646275
"12:10066007","12",6.38383644987131,10.066007
"12:10604264","12",7.15724070072087,10.604264
"12:11647977","12",7.15724080072087,11.647977
"12:11648191","12",7.15724090072087,11.648191
"12:11914220","12",9.33216612841773,11.91422
"12:11914297","12",9.33216622841773,11.914297
"12:11942373","12",9.33216632841773,11.942373
"12:11942492","12",9.33216642841773,11.942492
"12:12029328","12",9.33216652841773,12.029328
"12:12041313","12",9.63002894861166,12.041313
"12:12048456","12",9.63002904861166,12.048456
"12:12118985","12",9.92793992479929,12.118985
"12:12793663","12",9.92794002479929,12.793663
"12:13556680","12",9.92794012479929,13.55668
"12:13557613","12",10.9718654716527,13.557613
"12:14003017","12",10.9718655716527,14.003017
"12:14612803","12",21.8282958137021,14.612803
"12:14653876","12",21.8282959137021,14.653876
"12:14663541","12",21.8282960137021,14.663541
"12:14702046","12",21.8282961137021,14.702046
"12:14702076","12",21.8282962137021,14.702076
"12:14708488","12",21.8282963137021,14.708488
"12:14708545","12",21.8282964137021,14.708545
"12:15378021","12",21.8282965137021,15.378021
"12:16502394","12",21.8282966137021,16.502394
"12:16535501","12",21.8282967137021,16.535501
"12:17509371","12",23.3228808662682,17.509371
"12:19717515","12",29.5612988106948,19.717515
"12:19955783","12",29.5612989106948,19.955783
"12:19972358","12",29.5612990106948,19.972358
"12:19979679","12",29.5612991106948,19.979679
"12:19979841","12",29.5612992106948,19.979841
"12:20165563","12",29.5612993106948,20.165563
"12:20693976","12",29.8593807263013,20.693976
"12:20693981","12",29.8593808263013,20.693981
"12:20694108","12",30.1561880948088,20.694108
"12:20700160","12",30.1561881948088,20.70016
"12:21165617","12",31.3141837340067,21.165617
"12:21165692","12",31.3141838340067,21.165692
"12:21351201","12",31.3141839340067,21.351201
"12:21576178","12",32.1360615903108,21.576178
"12:21611778","12",32.1360616903108,21.611778
"12:22117540","12",32.1360617903108,22.11754
"12:22689810","12",36.5064085411305,22.68981
"12:22790329","12",36.5064086411305,22.790329
"12:22790462","12",36.5064087411305,22.790462
"12:23218490","12",37.0815853286835,23.21849
"12:23218500","12",37.0815854286835,23.2185
"12:23676909","12",37.0815855286835,23.676909
"12:23790390","12",37.0815856286835,23.79039
"12:24095634","12",37.0815857286835,24.095634
"12:24332349","12",37.0815858286835,24.332349
"12:24443287","12",37.7154253084966,24.443287
"12:24443421","12",37.7154254084966,24.443421
"12:24912361","12",37.7154255084966,24.912361
"12:25172616","12",38.5941645372446,25.172616
"12:25172660","12",38.5941646372446,25.17266
"12:25655202","12",41.8575614494272,25.655202
"12:26057465","12",41.8575615494272,26.057465
"12:26107384","12",41.8575616494272,26.107384
"12:26653482","12",42.4288891447773,26.653482
"12:27338100","12",47.6461188895668,27.3381
"12:27338174","12",47.6461189895668,27.338174
"12:27558053","12",48.9221847057815,27.558053
"12:28475814","12",48.9221848057815,28.475814
"12:29521758","12",50.3347842269556,29.521758
"12:29663287","12",53.9676295524552,29.663287
"12:30363720","12",57.3387950678329,30.36372
"12:32124975","12",57.3387951678329,32.124975
"12:32797658","12",57.3387952678329,32.797658
"12:33556344","12",62.4023653128157,33.556344
"12:33604231","12",62.4023654128157,33.604231
"12:34472057","12",62.8927677335936,34.472057
