"pos","rate"
"1",0.05903,6.58054919908467e-07
"2",0.266292,0.070622035480116
"3",0.30903,0.76702443980026
"4",0.316561,0.759399103231663
"5",0.475309,0.627831051005036
"6",0.55903,0.575268431586975
"7",0.763729,0.575268442020861
"8",0.793248,0.575268515593939
"9",0.80903,0.575268523158089
"10",0.816529,0.575268526752282
"11",1.05903,3.35297184385034
"12",1.165321,4.09045617727434
"13",1.290326,3.57213244308126
"14",1.290349,3.57168421784753
"15",1.30903,3.51518828610229
"16",1.330858,3.51518825469147
"17",1.55903,3.51518824057977
"18",1.61961,3.51518823683309
"19",1.71351,3.51518845580183
"20",1.80903,3.51518840511206
"21",2.05903,0.737485013749686
"22",2.158237,7.96694168146364e-07
"23",2.158387,7.96619636486456e-07
"24",2.180329,7.85717145274995e-07
"25",2.2339,7.7622866290866e-07
"26",2.244894,7.80002110873809e-07
"27",2.30903,0.00326157506095209
"28",2.55903,0.551462013012359
"29",2.585778,0.610115074269656
"30",2.591644,0.622978049345748
"31",2.767674,1.29469264404556
"32",2.807543,1.69654000450004
"33",2.80903,1.7115277650407
"34",3.05903,3.04496483926768
"35",3.231445,4.16978021897553
"36",3.30903,5.01566421837103
"37",3.441326,6.17350577457537
"38",3.52149,6.87509320360999
"39",3.55903,7.20363958460346
"40",3.609354,7.64407027392458
"41",3.631602,7.83878257771634
"42",3.692609,8.3727098303873
"43",3.692765,8.37407512701583
"44",3.80903,8.77974925185121
"45",4.05903,10.1824879646836
"46",4.30903,10.9447034415924
"47",4.55903,10.9447034415924
"48",4.80903,9.25426826623362
"49",5.05903,6.86000960775409
"50",5.066532,6.78874268545041
"51",5.06672,6.78695673751744
"52",5.110196,6.37394677829662
"53",5.1518,5.97872030062105
"54",5.276024,4.79862670474636
"55",5.282693,4.7352730517414
"56",5.282812,4.73414258469873
"57",5.300653,4.56465802580511
"58",5.30903,4.48507884583472
"59",5.322237,4.35961600354404
"60",5.322406,4.35801055034898
"61",5.55903,2.16399126983014
"62",5.80903,1.57193414582388
"63",5.913411,1.62985731902358
"64",6.05903,1.68370050493838
"65",6.30903,1.77613896749271
"66",6.55903,1.81473424413224
"67",6.80903,1.81473424413224
"68",7.05903,1.5042786273456
"69",7.30903,1.17575070035898
"70",7.387955,1.33629006748655
"71",7.55903,1.68426944324011
"72",7.776512,2.1266441361972
"73",7.80903,2.19278818612124
"74",8.05903,3.011762545789
"75",8.30903,3.69589054217009
"76",8.55903,3.12410369844192
"77",8.74217,2.70523552820041
"78",8.80903,2.55231685471375
"79",9.05903,1.97474335138717
"80",9.30903,1.53132714443215
"81",9.500098,1.40098218636451
"82",9.55903,1.30895035344511
"83",9.80903,0.918535056771472
"84",9.923852,0.739221939497522
"85",9.92389,0.73916259635373
"86",10.05903,0.533906296689957
"87",10.183739,0.351398474840528
"88",10.213245,0.308217342833299
"89",10.30903,0.168038913723551
"90",10.55903,1.57969326282786
"91",10.80903,3.30731173195127
"92",10.830436,3.45523734628379
"93",11.05903,3.6495111708318
"94",11.30903,4.09595335673651
"95",11.339726,4.03175507006056
"96",11.339762,4.031506293007
"97",11.339825,4.03107093316326
"98",11.492438,2.97644275127227
"99",11.55903,2.51626043975752
"100",11.787586,0.936830051864611
"101",11.80903,0.788641838744077
"102",11.909487,0.576517679615086
"103",12.05903,0.446442390979807
"104",12.30903,4.5535877911214e-07
"105",12.55903,4.72653037847111e-07
"106",12.700067,0.178310399559837
"107",12.726487,0.219623610946091
"108",12.738612,0.23858359156904
"109",12.80903,0.348696904188163
"110",12.835141,0.389526929264108
"111",13.05903,0.739624339712896
"112",13.079645,0.771860216046265
"113",13.086037,0.781855448717761
"114",13.30903,1.05906659450325
"115",13.55903,1.28421412288416
"116",13.701229,1.23215022829308
"117",13.80903,1.16066530672613
"118",14.05903,0.994885486578499
"119",14.30903,0.900590587997804
"120",14.55903,0.900590587997804
"121",14.80903,0.900590587997804
"122",15.05903,0.900590587997804
"123",15.30903,0.900590587997804
"124",15.55903,3.05304479944598
"125",15.80903,2.82789721340906
"126",15.865092,2.77740831753545
"127",15.865218,2.77729484315209
"128",15.924248,2.72413299513705
"129",16.054904,2.60646546504796
"130",16.05903,2.60274962937593
"131",16.30903,2.37760204866609
"132",16.464992,2.08893978658707
"133",16.55903,0.860646705525471
"134",16.80903,1.1527956005234
"135",16.842125,1.15279562510348
"136",17.05903,3.94890625638898
"137",17.132659,4.07367478660644
"138",17.281119,4.07367478581438
"139",17.30903,4.07367478566547
"140",17.382481,3.91354824094983
"141",17.55903,3.21302853036566
"142",17.566908,3.18176981004616
"143",17.80903,2.92087963988434
"144",17.951785,1.82327128525095
"145",17.951944,1.82075310851949
"146",17.971536,1.51046305491684
"147",18.05903,0.124768998673921
"148",18.30903,5.1075080223586e-07
"149",18.353337,5.21884747087785e-07
"150",18.55903,5.23056481508078e-07
"151",18.664914,5.19873162631032e-07
"152",18.80903,5.15654008935613e-07
"153",18.860565,5.14022792619063e-07
"154",18.86057,5.14022380596093e-07
"155",18.860746,5.14007877387549e-07
"156",19.05903,4.9766836487085e-07
"157",19.292055,4.6899422897961e-07
"158",19.30903,4.67457318628568e-07
"159",19.55903,0.213930743372841
"160",19.711266,0.612095715135608
"161",19.80903,0.867792135707123
"162",19.949036,1.38074036577113
