"pos","rate"
"1",0.029393,35.2958387873778
"2",0.02955,35.2958422673439
"3",0.279393,32.5843846443129
"4",0.529393,24.4382885971116
"5",0.721717,17.6534627561516
"6",0.779393,15.6854109011958
"7",0.830152,14.0236726452137
"8",1.029393,7.50095959215656
"9",1.127232,4.2979254656562
"10",1.252804,1.28456013416069
"11",1.279393,1.35287043402556
"12",1.529393,1.99515025156332
"13",1.779393,2.56911972565896
"14",2.029393,2.18241069894728
"15",2.279393,1.54013078851612
"16",2.378871,1.28455990479663
"17",2.529393,0.897850878084951
"18",2.779393,0.255570967653787
"19",3.029393,8.39343009413199e-08
"20",3.279393,2.63113849326066
"21",3.529393,3.71249696990913
"22",3.570279,3.74832351907119
"23",3.66618,3.83235721987811
"24",3.779393,3.93156064183881
"25",3.817958,3.96535340387069
"26",3.818108,3.96548484207384
"27",3.818146,3.96551813975198
"28",3.818171,3.96554004611917
"29",4.029393,4.10408472782694
"30",4.279393,1.47294636160328
"31",4.476281,0.438127527562918
"32",4.529393,0.391587889569096
"33",4.568665,0.357175616197855
"34",4.779393,0.172524222253698
"35",5.029393,1.40879863200153e-07
"36",5.279393,0.964324451064021
"37",5.529393,1.99434330205581
"38",5.545309,2.01071648213052
"39",5.545338,2.01071648213154
"40",5.779393,2.01071649035027
"41",6.029393,2.01071649912891
"42",6.033367,2.01071649926845
"43",6.279393,1.08876462274274
"44",6.529393,0.623680497510572
"45",6.760608,1.12979284034178
"46",6.760642,1.12986967146329
"47",6.779393,1.17224203497573
"48",7.029393,1.73717675195671
"49",7.279393,2.25973900542993
"50",7.529393,2.54864514908971
"51",7.779393,2.91664470028984
"52",7.833125,2.99573810783018
"53",8.029393,3.28464425148997
"54",8.279393,3.65264380269009
"55",8.529393,3.73173721023043
"56",8.779393,3.73173721023043
"57",9.029393,3.92675422445182
"58",9.279393,5.9041501676115
"59",9.292504,6.17212973649902
"60",9.299782,6.32088691004519
"61",9.529393,5.81505093470508
"62",9.690264,5.21472266664792
"63",9.779393,4.88211667673261
"64",9.814304,4.76494569189959
"65",9.814386,4.76456034451518
"66",9.81443,4.76435357274795
"67",10.029393,4.25370973576618
"68",10.279393,2.15346527326404
"69",10.375155,1.61993197020873
"70",10.375229,1.62017175558736
"71",10.529393,2.119715986828
"72",10.779393,2.92980172545801
"73",11.029393,2.84918851136826
"74",11.279393,2.7154438151089
"75",11.408679,2.81763960909674
"76",11.408881,2.81779928261426
"77",11.529393,2.5484773986871
"78",11.6116,2.28209855282225
"79",11.779393,1.92346957607355
"80",11.938944,1.89595933512566
"81",11.954157,1.91163936660223
"82",11.98211,1.98585257689433
"83",12.029393,2.11138555089502
"84",12.17757,2.2388726137999
"85",12.214441,2.18814264133111
"86",12.214458,2.18811925141676
"87",12.279393,2.09877665798939
"88",12.416724,1.90982605048997
"89",12.416839,1.90966782459879
"90",12.448251,1.97181866623902
"91",12.529393,2.38943005247581
"92",12.779393,3.49102098483185
"93",12.921019,3.82850324027509
"94",13.029393,4.17084274124522
"95",13.279393,4.39565847129237
"96",13.529393,3.46188577923976
"97",13.702038,2.5733382316725
"98",13.707172,2.54691520104551
"99",13.779393,2.17521716931351
"100",14.029393,1.33893416293163
"101",14.068302,1.24236441626129
"102",14.068449,1.24199957129584
"103",14.06847,1.24194745058649
"104",14.279393,1.11657049667959
"105",14.360376,1.15412196340082
"106",14.529393,1.15412195424691
"107",14.779393,1.15412172579196
"108",14.793485,1.15412172367999
"109",15.029393,0.703735887392527
"110",15.242421,0.136072328123112
"111",15.279393,0.0375516823532022
"112",15.529393,2.56976785258534e-07
"113",15.761348,2.54479293760085e-07
"114",15.779393,2.54782899854297e-07
"115",15.983934,2.56149838843391e-07
"116",16.029393,2.52768061036992e-07
"117",16.279393,2.29540495070014e-07
"118",16.461192,1.69373931676869e-07
"119",16.529393,1.57700820831975e-07
"120",16.779393,1.34896629777201e-07
"121",17.029393,1.15716798737688
"122",17.279393,1.17562887454545
"123",17.306404,1.18669195011497
"124",17.403473,1.22644914838446
"125",17.529393,1.27802304330555
"126",17.73432,1.36195636259156
"127",17.779393,1.38041721206565
"128",18.029393,0.325643511762391
"129",18.279393,0.409576793353918
"130",18.529393,0.409576793353918
"131",18.779393,0.409576793353918
"132",19.029393,0.409576793353918
"133",19.279393,0.409576793353918
"134",19.529393,0.409576793353918
"135",19.779393,2.27570730080892
"136",20.029393,2.74975183234974
"137",20.0797,2.72914727186342
"138",20.149442,2.70058259383775
"139",20.216406,2.67315581047025
"140",20.235798,2.66521330130242
"141",20.279393,2.64735781000851
"142",20.391779,2.60132713574408
"143",20.42381,2.5882079880979
"144",20.42787,2.5865451071562
"145",20.529393,2.54496366335229
"146",20.689111,0.576439159286773
"147",20.707516,0.624186154557638
"148",20.779393,0.835056226725766
"149",21.029393,0.832856109746313
"150",21.191241,1.12545238581335
"151",21.279393,1.2848175717955
"152",21.387995,1.48115330060479
"153",21.529393,1.7353328809835
"154",21.779393,1.47671563230434
"155",22.028593,0.903923317068483
"156",22.029393,0.902477039892299
"157",22.279393,0.450515422333668
"158",22.529393,8.19512210430937e-08
"159",22.779393,3.93592276689309e-07
"160",23.029393,0.139622575117446
"161",23.248831,0.376679293763239
"162",23.248974,0.376833775260367
"163",23.259345,0.388037464817669
"164",23.259497,0.388201668926502
"165",23.279393,0.409695122540628
"166",23.400148,0.540145564396976
"167",23.529393,0.67976766996381
"168",23.779393,0.949839905745935
"169",24.029393,1.08029027164395
"170",24.279393,1.18951843953743
"171",24.529393,2.02623378373928
"172",24.746757,3.17747484027918
"173",24.779393,3.26818824052045
"174",25.029393,3.96307578986218
"175",25.074597,3.94895027051183
"176",25.074643,3.94890057733181
"177",25.074672,3.94886924902267
"178",25.097972,3.93044645675203
"179",25.169223,3.92808488438548
"180",25.213888,3.92660448930679
"181",25.23883,3.92577780142919
"182",25.279393,3.81520519682739
"183",25.529393,2.97020375009171
"184",25.538385,2.93981073805552
"185",25.538585,2.93913473689813
"186",25.564838,2.85039944497352
"187",25.591508,2.83512197990521
"188",25.591528,2.83514292273661
"189",25.779393,1.86749321047869
"190",26.029393,1.80975616347639
"191",26.142502,1.99618254820682
"192",26.279393,2.18506748993623
"193",26.414081,2.37091268817169
"194",26.414151,2.37100927557277
"195",26.511362,2.45006297698183
"196",26.529393,2.43118189668053
"197",26.779393,2.06016709514864
"198",26.988667,1.68444152892162
"199",27.029393,1.57460062297115
"200",27.256684,1.40632812117094
"201",27.279393,1.38951575181456
"202",27.529393,1.21436167997332
"203",27.779393,2.83153538106364
"204",27.942845,2.55585308959587
"205",27.94285,2.55584465646521
"206",27.963342,2.52128231377982
"207",28.02582,2.41590528633995
"208",28.025983,2.41563036628053
"209",28.029393,2.40987897117233
"210",28.059904,2.35841832127608
"211",28.059952,2.35833736322177
"212",28.05998,2.35829013769009
"213",28.066938,2.34655459306756
"214",28.189259,2.14024479804415
"215",28.189264,2.14023636491349
"216",28.279393,2.09012552760713
"217",28.33124,2.08443573901765
"218",28.331339,2.08442487456898
"219",28.529393,2.15159984895242
"220",28.714693,0.788321205234761
"221",28.71477,0.788442625285989
"222",28.779393,0.890345585940351
"223",29.029393,1.15672549348615
"224",29.279393,5.05268231124931
"225",29.448321,5.46572819047672
"226",29.460237,5.49606984528759
"227",29.529393,5.67216144314768
"228",29.59025,5.82712133630189
"229",29.741904,6.21327720393267
"230",29.741919,6.21331539836219
"231",29.779393,6.30873526848494
"232",29.783539,6.31929220880434
"233",30.029393,7.07315011972027
"234",30.279393,3.99819390388191
"235",30.529393,3.5217699324323
"236",30.753226,3.56402770494976
"237",30.779393,3.56896781267947
"238",30.800821,3.57301323739122
"239",30.849157,3.58213866434973
"240",30.850355,3.58236483659187
"241",30.904792,3.59264208061993
"242",31.029393,3.61616569292664
"243",31.279393,3.52091471939506
"244",31.529393,3.74961209087932
"245",31.721336,3.30977788376811
"246",31.779393,3.05943778658205
"247",31.799825,2.97133559622247
"248",32.029393,2.09853286525947
"249",32.145625,1.82363082783393
"250",32.18486,1.73083554393285
"251",32.184925,1.73068181146303
"252",32.193985,1.70925387028439
"253",32.279393,1.75759417947361
"254",32.469251,1.56191580752394
"255",32.529393,1.47833462303017
"256",32.779393,1.1562342184668
"257",33.029393,1.03914635200299
"258",33.063149,0.973428273077236
"259",33.279393,1.23902087587986
"260",33.529393,1.1512709189754
"261",33.697288,1.35348915085624
"262",33.697318,1.35353702654834
"263",33.710557,1.37466456946962
"264",33.779393,1.48451694083674
"265",34.029393,2.39759378137768
"266",34.279393,2.70043111477011
"267",34.311719,2.74176638873533
"268",34.529393,2.69680364146784
"269",34.779393,3.62405224257132
"270",34.802872,3.69795847294062
"271",34.972386,3.04796756793881
"272",35.029393,2.82235075893758
"273",35.279393,1.83292486304772
"274",35.300388,1.7498328791491
"275",35.529393,1.43758828939751
"276",35.755529,0.237970910198348
"277",35.779393,0.111375947697788
