"pos","rate"
"1",0.213141,6.27540624884897e-07
"2",0.24879,5.88561570792163e-07
"3",0.384017,4.78363217194125e-07
"4",0.384144,4.78280599846096e-07
"5",0.463141,4.32312228148952e-07
"6",0.713141,3.34698029780979e-07
"7",0.963141,4.18554346770602e-08
"8",1.213141,4.18554346770602e-08
"9",1.463141,4.18554346770602e-08
"10",1.713141,4.18554346770602e-08
"11",1.963141,4.18554346770602e-08
"12",2.213141,4.18554346770602e-08
"13",2.463141,0.203965802323623
"14",2.713141,0.472594879807396
"15",2.77332,0.53725819682298
"16",2.963141,0.741223957291168
"17",3.213141,1.00985303477494
"18",3.463141,1.07451635179052
"19",3.713141,1.07451635179052
"20",3.963141,1.07451635179052
"21",4.213141,1.07451635179052
"22",4.463141,1.04874731142962
"23",4.713141,0.780118322667291
"24",4.939159,0.537258329489582
"25",4.963141,0.511489282969447
"26",5.161467,0.298384791260989
"27",5.213141,0.242860260815576
"28",5.463141,3.82654865939902e-07
"29",5.679604,6.81594501780678e-07
"30",5.713141,0.0647824997464753
"31",5.819245,0.849441056720411
"32",5.963141,1.91357839098041
"33",5.973239,1.98825495461913
"34",5.973281,1.98856555232886
"35",5.973406,1.98948995027447
"36",6.038149,2.4682763198191
"37",6.204381,3.69759246122408
"38",6.213141,3.76237426467037
"39",6.463141,4.11791241699466
"40",6.713141,4.93617341570609
"41",6.761218,4.82704279104363
"42",6.963141,3.78410198038051
"43",7.040812,3.36477889707323
"44",7.040849,3.36457914486092
"45",7.213141,2.25675274280407
"46",7.282993,1.90121450615784
"47",7.293485,1.90121450551027
"48",7.463141,1.90121449503905
"49",7.624148,1.62833621781606
"50",7.647526,1.55661547625626
"51",7.711366,1.36076244600656
"52",7.713141,1.35531697093304
"53",7.963141,1.17294174576573
"54",8.049271,1.17818894030094
"55",8.213141,1.36584432284929
"56",8.463141,1.88019352785483
"57",8.713141,2.05739711596334
"58",8.963141,2.05739711596334
"59",9.213141,2.05739711596334
"60",9.463141,1.79799375999769
"61",9.713141,1.47284104708796
"62",9.763768,1.40699502150203
"63",9.763803,1.40694950012222
"64",9.763896,1.40682854331302
"65",9.963141,1.14768833417822
"66",10.213141,0.82253562126848
"67",10.463141,0.756786264324389
"68",10.713141,0.756786264324389
"69",10.963141,0.756786264324389
"70",11.213141,0.900091140869427
"71",11.463141,1.97263609600099
"72",11.679738,2.82127115193433
"73",11.713141,2.82243765784121
"74",11.963141,2.87451371950689
"75",12.163767,2.91630496729785
"76",12.185739,2.89513645910255
"77",12.213141,2.78328490462754
"78",12.463141,1.76281601116166
"79",12.713141,0.928382540416359
"80",12.963141,0.687110004763747
"81",13.175105,0.482545617442906
"82",13.180763,0.477085136873275
"83",13.180833,0.477017580556578
"84",13.213141,0.445837445129988
"85",13.447728,0.440091670475662
"86",13.463141,0.483734994754153
"87",13.713141,1.22834091313667
"88",13.814765,1.61417491734252
"89",13.889611,1.8983413728923
"90",13.963141,2.17751139660104
"91",14.213141,2.88851611198077
"92",14.463141,3.33055662647116
"93",14.572114,3.23119073684662
"94",14.572132,3.23117432373499
"95",14.602671,3.20332765618208
"96",14.610096,3.19655724763627
"97",14.713141,3.10259674277396
"98",14.963141,2.87463685907675
"99",15.213141,2.88484276744533
"100",15.463141,2.81562114086872
"101",15.713141,2.09441048495273
"102",15.739099,2.01952573930213
"103",15.739199,2.01923725503659
"104",15.739269,2.0190353160507
"105",15.771264,1.92673477528905
"106",15.963141,1.3731998210861
"107",15.985558,1.30853030327851
"108",16.213141,0.651989157219477
"109",16.463141,0.063042707946866
"110",16.713141,0.249433501518901
"111",16.878584,0.37278171502416
"112",16.963141,0.435824303041569
"113",17.213141,0.575230483497065
"114",17.463141,0.666638534915601
"115",17.650122,0.758409088596342
"116",17.713141,0.789338907788703
"117",17.837265,0.850259152118706
"118",17.838195,0.850715597505794
"119",17.838218,0.850726885940099
"120",17.963141,0.912039280661805
"121",18.213141,1.08172427460208
"122",18.463141,1.00296048543777
"123",18.713141,0.693869363624956
"124",18.774358,0.618182824544903
"125",18.774389,0.618144497238575
"126",18.852669,0.521361866936754
"127",18.917403,0.441327033135549
"128",18.963141,0.384778183560374
"129",19.053046,0.273622813385551
"130",19.213141,0.0756870034957917
"131",19.463141,1.47555340693032e-07
"132",19.713141,9.53751334457704e-08
"133",19.963141,1.3302213238824e-07
"134",20.172822,2.45528823569884e-07
"135",20.213141,2.49657395313421e-07
"136",20.463141,2.75256813351673e-07
"137",20.589677,2.88213805195225e-07
"138",20.668247,2.96259190296287e-07
"139",20.713141,3.9799186567259e-07
"140",20.963141,4.20598630020574e-07
"141",21.189892,5.41626299908505e-07
"142",21.189939,5.41631679232135e-07
"143",21.213141,5.44287233846632e-07
"144",21.463141,0.0851953175866755
"145",21.492677,0.111380960446944
"146",21.509431,0.126234503935599
"147",21.540374,0.153667546562404
"148",21.713141,0.306836963941617
"149",21.867006,0.443248573798764
"150",21.867046,0.443284036473148
"151",21.963141,0.528478678849405
"152",22.213141,0.576953279330386
"153",22.463141,0.491758495077545
"154",22.517818,0.443283668918715
"155",22.713141,0.270116798100696
"156",22.963141,0.225241884444414
"157",23.194007,0.346591311871249
"158",23.213141,0.360666217955766
"159",23.222837,0.367798562964413
"160",23.463141,0.581127328287985
"161",23.713141,0.581127255211146
"162",23.782931,0.536922275945878
"163",23.782976,0.536889174095421
"164",23.798567,0.525420486306914
"165",23.904039,0.447835633607946
"166",23.963141,0.404360398813742
"167",24.213141,0.220461229605407
"168",24.463141,0.182831185744513
"169",24.713141,0.492051899350413
"170",24.815325,0.576248989422572
"171",24.963141,0.576248991181158
"172",25.213141,0.576248994155439
"173",25.281213,0.5762489949653
"174",25.463141,0.393417921120242
"175",25.713141,0.197512208818181
"176",25.963141,0.371372359478095
