"pos","rate"
"1",2.886914,1.95466735470958e-07
"2",3.136914,1.16931833609822
"3",3.386914,1.3216007408808
"4",3.39851,1.33480117594394
"5",3.636914,1.60619101043797
"6",3.699932,1.67792824886578
"7",3.699983,1.67798630528077
"8",3.886914,1.68607445526213
"9",4.136914,1.02289743194067
"10",4.207088,0.996898253075305
"11",4.3151,1.20318601426653
"12",4.386914,1.34034067562069
"13",4.557138,1.66544462574674
"14",4.566644,1.68359975163908
"15",4.566771,1.68384230381542
"16",4.636914,1.81780558968399
"17",4.886914,2.49997732848029
"18",5.136914,2.70554300125047
"19",5.386914,1.94348781329707
"20",5.524495,1.5241105540418
"21",5.636914,1.18143264054543
"22",5.886914,0.419377552932474
"23",6.085867,0.280508797608557
"24",6.136914,0.468643256875922
"25",6.29598,1.05488330815852
"26",6.386914,1.15639345450382
"27",6.427446,1.15639346739131
"28",6.471864,1.15639348151438
"29",6.471901,1.15639348152614
"30",6.509756,1.15639349356245
"31",6.636914,1.15639346923539
"32",6.823523,1.15639338245113
"33",6.886914,1.15639333758588
"34",7.025098,1.09984984769683
"35",7.136914,0.687750343078103
"36",7.386914,1.14141137336253e-07
"37",7.636914,5.28987456016975e-08
"38",7.886914,5.28987456016975e-08
"39",8.136914,5.28987456016975e-08
"40",8.386914,5.28987456016975e-08
"41",8.636914,2.29699009688073e-07
"42",8.886914,6.50186993230651e-07
"43",8.915502,0.00260799745650865
"44",8.915519,0.00265364483678402
"45",9.136914,0.597130218732989
"46",9.165647,0.622013514849114
"47",9.236557,0.622013527992178
"48",9.241462,0.622013528901312
"49",9.378945,0.622013554383582
"50",9.379022,0.622013554397854
"51",9.386914,0.622013555860625
"52",9.414531,0.622013560979395
"53",9.636914,0.723897406696385
"54",9.646181,0.737212858605849
"55",9.646275,0.73734792415883
"56",9.886914,1.08311396916284
"57",10.066007,0.933712612261657
"58",10.136914,0.79828764699855
"59",10.386914,0.773404320599173
"60",10.604264,0.718434040264147
"61",10.636914,0.671520303691407
"62",10.886914,0.312303331465223
"63",11.136914,9.58117790927708e-08
"64",11.386914,1.95168467021601
"65",11.636914,2.77069917570169
"66",11.647977,2.77069917628147
"67",11.648191,2.77069917629269
"68",11.886914,2.77069918880346
"69",11.91422,2.77069919023449
"70",11.914297,2.77069919023853
"71",11.942373,2.77069919170991
"72",11.942492,2.77069919171614
"73",12.029328,2.77069919626696
"74",12.041313,2.77069919689506
"75",12.048456,2.77069919726941
"76",12.118985,2.77069920096562
"77",12.136914,2.77069920190523
"78",12.386914,0.819014639002566
"79",12.636914,1.42328606692086e-07
"80",12.793663,1.39638766782091e-07
"81",12.886914,1.38038563517975e-07
"82",13.136914,1.04392548789088
"83",13.386914,1.04392550856519
"84",13.55668,1.99932399001116
"85",13.557613,2.01593481633591
"86",13.636914,3.42778383925086
"87",13.886914,7.87870193270154
"88",14.003017,9.94576170631714
"89",14.136914,10.8564303829479
"90",14.386914,10.8564308947594
"91",14.612803,8.90183691281494
"92",14.636914,8.47257256865168
"93",14.653876,8.17058667815785
"94",14.663541,7.99851418484203
"95",14.702046,7.31298378079388
"96",14.702076,7.3124496706232
"97",14.708488,7.19829252347981
"98",14.708545,7.19727771415551
"99",14.886914,4.02165447924154
"100",15.136914,6.64322746396004e-07
"101",15.378021,1.19154504686353e-07
"102",15.386914,1.18617082029039e-07
"103",15.636914,1.03509057253536e-07
"104",15.886914,8.89384551353476e-08
"105",16.136914,0.155637235990733
"106",16.386914,0.539308584823626
"107",16.502394,0.716534054276514
"108",16.535501,0.767342883659758
"109",16.636914,0.92297993365652
"110",16.886914,1.30665128248941
"111",17.136914,1.69927981636405
"112",17.386914,2.0219049939395
"113",17.509371,2.17993583942093
"114",17.636914,2.34453017151495
"115",17.886914,2.6671553490904
"116",18.136914,2.82518619457183
"117",18.386914,2.82518619457183
"118",18.636914,2.82518619457183
"119",18.886914,2.82518619457183
"120",19.136914,2.82518619457183
"121",19.386914,2.34660254949354
"122",19.636914,1.64030641432885
"123",19.717515,1.44190007858669
"124",19.886914,1.0588755059655
"125",19.955783,0.903157235539771
"126",19.972358,0.865679846114828
"127",19.979679,0.849126484547404
"128",19.979841,0.848760189700537
"129",20.136914,0.493605680551562
"130",20.165563,0.428828019638431
"131",20.386914,1.05950859885405
"132",20.636914,1.68147516578316
"133",20.693976,1.73685656941022
"134",20.693981,1.73685374887845
"135",20.694108,1.73678210737151
"136",20.70016,1.73336813571796
"137",20.886914,1.75848440932046
"138",21.136914,2.30887003650302
"139",21.165617,2.29267848203085
"140",21.165692,2.29263617402871
"141",21.351201,1.60410348409015
"142",21.386914,1.51525426406622
"143",21.576178,1.0443904671685
"144",21.611778,0.955822376197364
"145",21.636914,1.04124388464391
"146",21.886914,2.74858438465793
